id,attributionId,effectiveTime,credits,description,draft,workspaceInstanceId,kind,userId,endTime,userName,startTime,contextURL,workspaceId,userAvatarURL,workspaceType,workspaceClass
"5e1ffb3e-2e4f-4585-9f80-919afa237706","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696243489929","3.77","","false","814135b7-a22c-4691-9eb0-3242682cc8a9","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-02T10:44:49.929Z","Y4HYA4","2023-10-02T10:22:13.571Z","https://github.com/yaya2devops/feeders","yaya2devops-feeders-z5880k5tikl","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"4a5b6c8b-115b-4356-9e1d-cbcad0e4e452","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696188948663","6.92","","false","30c86264-fbca-4af8-b5d3-71cbb6357f43","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-01T19:35:48.663Z","Y4HYA4","2023-10-01T18:54:18.575Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-6lwgok85xln","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"7b3afe37-e4bd-4663-9f72-24dbe68b8b4f","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696173748371","0.6","","false","df9e9300-72bf-493c-b371-4ef1d0379bb6","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-01T15:22:28.371Z","Y4HYA4","2023-10-01T15:18:51.821Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-px9c1sy0gku","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"6641576b-2359-41b6-8af0-79efaea15942","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696173511838","1.69","","false","c76826fe-d06e-437b-ade6-1203d6ff0825","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-01T15:18:31.838Z","Y4HYA4","2023-10-01T15:08:25.307Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023","yaya2devops-terraformbe-523fvsj6z7w","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"5d4bc765-c7ea-4216-a7f6-24aab014e5ef","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696163092233","7.09","","false","a31494da-9f18-454c-9c54-d42f105d9ac9","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-10-01T12:24:52.233Z","Y4HYA4","2023-10-01T11:42:18.390Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/45-git-graph-config","yaya2devops-terraformbe-3nrxt4y79is","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"17952a75-3029-4d8c-a2c2-e03ebca20962","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696114613558","9.39","","false","4c88b5ae-df98-4a0d-92b5-8e6832df6f98","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-30T22:56:53.558Z","Y4HYA4","2023-09-30T22:00:31.536Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/43-tf-assets-upload","yaya2devops-terraformbe-lmejf4bxh28","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"788ce49e-c413-44b6-9fbb-1fa2ba8a88fa","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696083214240","10.65","","false","1d5c7cf4-487b-4e9c-afe6-50b85fd683c8","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-30T14:13:34.240Z","Y4HYA4","2023-09-30T13:09:39.276Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/41-trigger-cdn-cache","yaya2devops-terraformbe-loksemuuhl6","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"9474ce08-b431-40c3-b925-dba19a1b8012","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696079651793","4.62","","false","d3e434c7-f91c-47c6-aa10-424cfee62fee","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-30T13:14:11.793Z","Y4HYA4","2023-09-30T12:46:29.458Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/41-trigger-cdn-cache","yaya2devops-terraformbe-2fec3kkh2q1","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"04d7c76d-ed22-4998-a6d2-b564c95515f2","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696071798203","6.33","","false","03e1184e-d8cf-4612-b163-cf5603b33c78","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-30T11:03:18.203Z","Y4HYA4","2023-09-30T10:25:18.144Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/39-tf-content-version","yaya2devops-terraformbe-jt7v96kcyni","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
"1c7c86b9-7903-48ce-a81a-d6e2fadf9c96","team:af256564-0b32-4e83-96c9-bb991d1ad51c","1696026336648","8.96","","false","61496dd5-1c7c-4537-a99f-443dd1a865ea","workspaceinstance","44d4dfa8-bdad-4236-a379-dd1338b47624","2023-09-29T22:25:36.648Z","Y4HYA4","2023-09-29T21:31:51.553Z","https://github.com/yaya2devops/terraform-beginner-bootcamp-2023/tree/39-tf-content-version","yaya2devops-terraformbe-wqdzjebe86r","https://avatars.githubusercontent.com/u/87914378?v=4","regular","g1-standard"
